Epoch,Training Loss,Validation Loss,Training MAE,Validation MAE,Validation Symmetric MAE,Training RMSE,Validation RMSE,Validation Symmetric RMSE
708,11.8923291430757,23.842915744637832,2.055912438733315,3.0739373963119707,2.4651347116968205,2.43494260889024,3.7140663710550714,3.6721561338085977
709,11.556248340242659,24.34468502555261,2.0067894709825045,3.008721015045001,2.537998808165164,2.501443281036593,3.8497368249716373,3.8034080116273365
710,11.704324633129016,24.108276398912718,2.0312003637106937,3.037968073045904,2.593958040789171,2.5643636610453995,3.908480111317325,3.867673101198522
711,11.486689467677035,23.754991936819522,2.0262606685655173,3.0385820246174684,2.58192555338407,2.5543221061788284,3.896420787830963,3.8565907235984267
712,11.257544440832875,24.532878388863608,2.0197961490092466,3.0183676789975205,2.510395587084279,2.4804797695047194,3.7691716615534596,3.7252561523088357
713,11.457282546937824,23.808134440024773,2.0289159100559644,3.0247011952672564,2.4435815182436973,2.4135520109749757,3.70810579783011,3.6705090028680747
714,11.483363767932854,23.41441949283534,2.0749582276229,3.1026717549615856,2.5321508641069244,2.499648722863933,3.838194191376873,3.7931744575300286
715,11.468119013198113,23.48348214853552,2.044074961482503,3.050158611932896,2.536518783614363,2.504344768672006,3.8292328451185496,3.790139427885736
716,11.726799707656951,23.4954911662823,2.0583644103503502,3.0780492780107265,2.5574231870175987,2.5154424915725486,3.889270083195279,3.816882201321796
717,11.232161304343453,23.746317474301005,2.0318042811501082,3.0460087679937344,2.4360660947353434,2.412228408783167,3.690146525800599,3.651762434116757
718,11.765192869542503,23.889069367880047,2.0654211946974383,3.078359683321293,2.442119221564414,2.4029387428259437,3.6588009890519344,3.6006420220594206
719,11.201831723667652,24.146810220166948,2.023257716598007,3.0292153692258266,2.494017313962845,2.455353941233278,3.757641607490347,3.696561893029449
720,11.481368549201381,23.949918464459326,2.0293269658335515,3.0393941238586235,2.4549196839485177,2.4294483786558176,3.730708026210313,3.694569453624221
721,11.409154063616572,23.63637673719759,1.992111391633399,2.9791980547439207,2.5044185562393615,2.483419711008322,3.824601205105864,3.7921863575267483
722,11.495465043495658,23.155650504143132,1.9896553529774494,2.9850521496195768,2.4235595743157097,2.3915628165821126,3.6859488174081236,3.6298125679342963
723,11.793523488694978,23.26351919531289,2.0461772582282416,3.0799002977094387,2.485057951118255,2.4492691882017845,3.7584227033495616,3.716574987579969
724,11.287346136889923,23.807266354669014,2.0148255414185665,3.009072393247466,2.477071984140793,2.45144412651657,3.754032507528902,3.717551974689425
725,11.656621097007354,24.28881383273214,2.0523818281814523,3.066636668577599,2.579002845169485,2.556333451687727,3.894750024383665,3.8642085483777278
726,11.316356323410568,23.75385146021428,2.0189896020891256,3.018301499155689,2.485301668272731,2.447169467650967,3.7445162136956327,3.684080379672996
727,11.671837051686401,23.663211203771713,2.0246147582102947,3.008731712186326,2.5150862916139327,2.4788049681996007,3.7634525036282827,3.715371840920198
728,11.862148705347618,23.894457750149524,2.0764312868416965,3.1216016075305744,2.5875219889061656,2.564149304345055,3.907691432387505,3.8791437192364877
729,11.476534672807942,24.034218943206486,2.059027947350401,3.0835324456873368,2.5587574166275067,2.5228950873810088,3.8951612704462013,3.8385956806289245
730,11.649276258488847,23.834588784407714,2.0492653698137815,3.082607818751321,2.5621208957088135,2.54060365485406,3.8382081987456695,3.8058072230191127
731,11.837539114734428,23.830553573842455,2.047977296429775,3.0624720395758245,2.516062192181345,2.4840187327234076,3.8305073436239656,3.791375681501999
732,11.468723963838611,23.961210009324223,2.00951353219665,3.0144422980801924,2.440648553144327,2.4114527546806532,3.6828493689957686,3.6337607358727664
733,11.586457567974946,23.583696941874525,2.009045562169522,3.0062392756304246,2.448008694480148,2.4212468084584646,3.6773492719006335,3.6430251084298133
734,11.567163535936343,24.367660694170276,2.061118101317607,3.1010158294905366,2.4946436782013643,2.457260729185798,3.7950055188110845,3.744168122779762
735,11.579724431971993,24.20760540820015,2.041032596195012,3.07344137132899,2.552630774100565,2.5203130555416644,3.871471411163584,3.8287717168020263
736,11.624758130838778,23.52754169731117,2.0180555946551157,3.022211168854596,2.4663482960206733,2.413125918978693,3.71623697371099,3.6372045348638373
737,11.72757545549305,24.43807298760295,1.9945082195053023,2.9784134360108134,2.4780584853257412,2.431231451515195,3.758942437363331,3.681434185207074
738,11.638620507387838,23.33851955112554,2.0026395030614546,2.991154228542068,2.4733071844853,2.4385935547653848,3.7494518010527824,3.705348131392723
739,11.32247066010838,23.970408862809297,2.0420482125732167,3.064413754419982,2.4767995113734713,2.4500508464615636,3.7424911293704595,3.6912796073251766
740,11.91188743214996,23.657639806513387,2.073907062697304,3.115304085311953,2.4708979772081263,2.445141065445569,3.7424811932193447,3.7015940342010265
741,11.619465208398395,23.482980702474897,1.9878856884867853,2.968853458497022,2.4824606302746175,2.466609625352735,3.776360352430514,3.756808865597183
742,11.341594572974307,23.79736441793946,2.048293087668952,3.0527611623570916,2.4814969945365775,2.4552495158230476,3.749726351949182,3.7160987079619616
743,11.430187577655708,23.651106140954113,2.0003551855495414,2.985839165680833,2.4922658067822434,2.4652747130300043,3.7822936712922948,3.742399121641835
744,11.65656251174592,24.52154683442322,2.0699429919240564,3.1193686569510417,2.453386108280306,2.4354097703577584,3.7133250441142676,3.6785578105736936
745,11.807958645786638,24.437370510417338,2.06862125468052,3.0958247525126223,2.419303892922147,2.396654342178077,3.6572959295151817,3.624240550489354
746,11.5163811309188,24.05346286123325,2.0240025160175295,3.031943315236525,2.4699456364455075,2.442593698113258,3.7378316322213982,3.6991682316437915
747,11.60960817841166,24.270287293367986,2.01447481985719,3.013577462258374,2.478686076399061,2.4646849760609575,3.725752781378316,3.7043321556457376
748,11.251512246943346,23.665188660451683,2.022294705240246,3.028551256551945,2.4533357333482693,2.4328786455046854,3.6953182988331363,3.662970604952793
749,11.167350226497842,24.227046842169077,1.9966866196192283,2.980268661013226,2.457816971446704,2.4175698871336477,3.726078370543074,3.662689277485928
750,11.42894401455918,23.73204560358769,2.0454126696144606,3.076431306524729,2.4662080734219796,2.443840588650094,3.765895579652694,3.735845824862794
751,11.773914568140752,23.868813665726744,2.027882468697466,3.024883151293937,2.5082885342853984,2.4877243002084732,3.744470816750225,3.7144586428996775
752,11.582566769560367,23.504519282892186,2.0224536571919676,3.0258698448304306,2.472705932938436,2.4507403159824146,3.7606531720516374,3.7216630770284316
753,11.474261850567054,24.18312566066487,2.025599128351918,3.045301459416438,2.469131422780188,2.4469424833177214,3.748735230229608,3.715510634423218
754,11.428808042519131,23.92888327038375,2.019283691437337,3.0329251100117016,2.5046775266927503,2.482396324650537,3.7641558084836686,3.730874759271578
755,11.757873629095878,24.12832135434755,2.0562123030695507,3.07435411104829,2.4951236969973483,2.4703669227825453,3.776374449361242,3.7392766881921533
756,11.596114399753548,24.436763400290637,2.0107996572513294,2.9915504451333716,2.4935315245122536,2.471510364525116,3.7701996530533344,3.742083327013075
757,11.179091452707762,23.82303522160954,1.9808189993125827,2.959906432807705,2.437269490804103,2.415259940782326,3.6874966022816364,3.6578351855404456
758,11.338347300773389,23.682908918458725,2.044846292626364,3.0640612287508366,2.4731742050519596,2.4551592515714336,3.727055239886483,3.7012653052477815
759,11.292169031189884,23.64220299148292,1.985979066988606,2.9631871984939844,2.5583725669496875,2.5286121863618867,3.841768268048225,3.788948784987455
760,11.502024766456227,24.153627535285555,1.9856233880206886,2.96243787087895,2.482974557630949,2.465295647298286,3.7780704982617626,3.749734394510753
761,11.383191219538972,23.444377781961805,1.9866022661768377,2.9686411800050894,2.40894899722239,2.3865599360982084,3.6311754128684304,3.597067038043793
762,11.381412186072916,23.68238729042591,2.02133785194324,3.0249197822850187,2.50757780160485,2.4873372288917874,3.7859676806144975,3.7600828852898944
763,11.41598467591393,23.724524136210576,1.9998068467020862,2.9781031075781224,2.4922070046023017,2.4558276811164084,3.7518421819930254,3.7001815162151668
764,11.55469874216299,23.763747478056406,1.9785425442566733,2.9482750246631135,2.4582941971805408,2.4296469783210037,3.726216832488204,3.6852728587503907
765,11.198743921427297,23.55391656116355,1.9750639595450987,2.9440580619983217,2.48861009540877,2.466241464972145,3.7642775127609744,3.72972991560646
766,11.671101387339224,23.295207439785248,2.0358275664210197,3.0538332252313083,2.418573350777294,2.3971577121655643,3.666715250814906,3.6247042681259343
767,11.31183619407501,23.656942751311394,2.0146837847797476,3.019599891821956,2.4005571745023717,2.376365413197287,3.598840468974723,3.560779842741063
768,10.944556575842583,23.940565169258683,1.9614535298496831,2.932403815508426,2.47156078410501,2.4415681678972656,3.722833039808422,3.672820285807491
769,11.43882016513974,24.360239964071166,2.015559674469845,3.0049356833059244,2.655408282575043,2.6322730704544743,4.044777375031737,4.009922004908136
770,11.391310472327477,23.220743429947294,2.029687962052958,3.0578362707323574,2.4487135649558947,2.4212274994798233,3.6969826068694975,3.6592111012443027
771,11.243827690732894,23.315704588792627,2.0048151643251226,3.018060346880898,2.535964203823975,2.5131601832082464,3.8869420114049236,3.850803966049952
772,11.216449250994339,23.743495501373214,1.9728954211528453,2.9525913373924375,2.4907155842959723,2.4659752628506144,3.7827979945363777,3.7454517713550044
773,11.236634814097311,23.770631803439766,1.9974330396398077,2.9811168758606823,2.4704278979433854,2.4459758247794605,3.723782199398822,3.6887573567158243
774,11.037658508048183,23.88111424956461,1.9727136041886604,2.952035111252517,2.4556795769291897,2.433232089759625,3.728724535793318,3.6916786807465285
775,11.440081189359384,24.19125802838778,1.9584376883895676,2.9150807613130656,2.4229609013262197,2.397777280272909,3.6647924421578852,3.6287115682374025
776,11.238894781139825,23.479744634969347,1.951913579198357,2.908059999001717,2.4618429459401345,2.443285900982593,3.7369831171394954,3.7034274472891067
777,11.163077062638193,23.26953348619854,1.9670601749663603,2.928847023577229,2.4622535381458395,2.436760021443015,3.727677351299527,3.692301967816943
778,11.464827532522442,23.957515531465408,1.9881954355117943,2.9562762367561923,2.4286211258434642,2.405676546467858,3.6896455729562656,3.6565089937188984
779,11.060176877438103,24.06095148916661,1.990204143058756,2.988101040934423,2.502743608897022,2.4875124618957543,3.8058763843607326,3.778745641944828
780,11.189786176034353,23.545383847518032,1.9774993918686956,2.968357004631766,2.4328513419271487,2.408379567860031,3.6581543574659166,3.623031920098155
781,11.311125988972227,23.871278701152292,1.9917594170816428,2.9945637647152856,2.4884803601005117,2.431161934047929,3.7347840791998856,3.651453318695988
782,11.105868167600992,23.201637101378086,1.993004019490573,2.966320994476823,2.4483373792753436,2.4308967703046536,3.685182983722371,3.6577272848070077
783,11.375226217040591,23.37294488999182,1.9402183463863911,2.8751650223800715,2.368389296770439,2.346381923449295,3.564548355667121,3.532175848376051
784,11.591566011311626,22.98973223798904,1.9727658267113406,2.937286677764348,2.446575490197172,2.4012260443460476,3.6916396637039344,3.635371884194108
785,11.306314330978129,23.9981637745679,1.9600207042129614,2.9155458377353574,2.4690813878303617,2.434703706180027,3.7579077668634246,3.6997605007767147
786,11.277262521545557,23.158626290000633,1.9844586030797666,2.982768238316756,2.507956564933213,2.4773009585599577,3.794088110151508,3.7398479686868993
787,11.564910923987552,23.493002384504813,2.0100722070042023,2.996030052736202,2.452309974271947,2.431463271925087,3.724415587654498,3.6923363854576157
788,10.993994510934217,23.76648845514588,2.0205317518983934,3.0547858315465453,2.5587970403354467,2.5293336217250215,3.855777427936558,3.805060229782175
789,11.18363688076441,23.983266678319993,1.945213685526256,2.8925399383255797,2.5292426541369997,2.4952476088910913,3.827232883707847,3.777948453959648
790,11.471997888487643,23.20147140075399,1.9779972463895323,2.949025303762294,2.514256219662131,2.4925690000639475,3.8212799946754203,3.783891060955672
791,10.925687419103067,23.834608414984203,1.9470540566974526,2.9203840336116724,2.503852979081379,2.4684730134541866,3.78064157546073,3.7243162174349784
792,10.902620766081867,24.577036711940927,1.9711674118992384,2.9416521029144542,2.474199877704118,2.442934547185916,3.754911875030254,3.7060005448004025
793,11.163030548430761,23.52678545215915,1.9527224487102834,2.9178701026167513,2.5301800941199737,2.486046213545906,3.8491966131919466,3.794668606133457
794,11.190031553663871,23.44969419577189,1.9796962241359977,2.9547303726238994,2.4649785201248813,2.439578626007172,3.6968891678492075,3.6612500548530296
795,11.54321767657757,23.771824018025892,2.014032230671238,3.013149817445114,2.4424884599031755,2.395727887684932,3.692996845929125,3.634692442465515
796,11.07472782705117,23.23098639410527,1.9553771782107083,2.9313149663829456,2.5230747262486504,2.5024968409448958,3.764485270560701,3.7395658599231756
797,11.530307836610616,23.321763156218474,2.0133283065710406,3.001619373388899,2.4536501911157664,2.4337853813360413,3.687789232055785,3.6576643439778986
798,11.238119121196979,22.92290645665261,1.9595584753450808,2.934195992911106,2.407053277551293,2.389068263999082,3.6617007771267143,3.635910883038112
799,11.078644218765282,23.874639228991406,1.9454460037007375,2.9165613711289353,2.4480803020520594,2.417338716370278,3.6873894908201343,3.633735932237462
800,11.153567003832839,24.119779423187236,1.9463043998716287,2.91171020485284,2.4394043245248236,2.4176612365198693,3.6857912573268554,3.6494459249484694
801,10.800831971811244,23.95815088970169,1.957643531261866,2.9375192535204,2.544537464068371,2.521126883097744,3.865376519605112,3.810310711332945
802,11.117588777228349,23.17372045156612,1.9658759339607592,2.949382152752886,2.3479008519185576,2.3156429127710063,3.5301442309627613,3.4817488077879317
803,11.453091013525281,23.710215493744485,2.028828805633209,3.046041927600706,2.4074454556495817,2.381685862558196,3.6483260922700596,3.6076905113423816
804,11.234920911757998,24.465427032113134,1.9891932614943932,2.9878483409962175,2.5031021483584497,2.459795686137059,3.7910364686132025,3.7387429129326595
805,11.104496836129732,24.195390746245366,1.9546680776786909,2.9421016956015524,2.4498569881010304,2.4150074002244173,3.7153092356737383,3.666895074374007
806,11.145164203257508,23.616689429801887,1.950794974822077,2.92972167039354,2.479263466009289,2.4617138520967687,3.73683289458242,3.706328765815349
807,10.656452662955445,23.887888091076697,1.9133319890145337,2.85244790527738,2.3813029969743598,2.349090329674145,3.564799077094662,3.517621103041482
808,11.127788915301105,24.7594853086708,1.9662251163212097,2.9503699424679732,2.517954305835135,2.476035292567308,3.855911621719515,3.806024302547913
809,11.325398427312638,24.042894327339567,1.983775809047188,2.9773013258645284,2.4087371126838932,2.38495984790758,3.6650722979153745,3.6293431902435627
810,11.066878216995798,23.54736539084758,1.9096819395527584,2.873875777301874,2.3819627098919467,2.3592984035927542,3.5879176621232247,3.553428658064434
811,11.098506516378698,24.544411064997714,1.988939062427732,2.9896480980281597,2.516447042413505,2.4687215524956625,3.8155015103561145,3.751992254107053
812,11.200988851099273,23.346871902088054,1.9557582575635188,2.9161964712754367,2.4322292079929704,2.401779981795857,3.698375869401376,3.651929383250861
813,10.851056631205303,23.602867416401246,1.913305298109315,2.871566709801094,2.4991203699928604,2.456649099971723,3.7868685225494105,3.735773559137845
814,10.910939535127136,24.3663644808967,1.928723646427581,2.8884487846116085,2.5036829863427985,2.478827720085965,3.7873642127600577,3.746378154994799
815,11.189650802653059,24.05019952850568,1.979010300276888,2.9620606424871023,2.5457827433806126,2.52541757751824,3.8325158591040283,3.803058438955049
816,11.167817441488285,23.694427802019316,1.9711600526787367,2.957243636968793,2.554705674992992,2.5276857960903265,3.8260205600177914,3.7705070287865645
817,11.37416532487564,23.7414917713129,1.941042848524305,2.8854663538467737,2.462818625481813,2.4303087425188807,3.749206573030323,3.6865053493826694
818,11.075973724577926,24.049774695151346,1.921731847996604,2.8822842474131387,2.4568645859163283,2.4234801491010067,3.7384335417091497,3.6849653608821313
819,10.906003798389925,23.57435198098156,1.954271664570768,2.9253684618801725,2.471847986289373,2.444395601952337,3.7126800775887174,3.6710311355500482
820,10.959197725286607,24.431543714410143,1.9577355414110913,2.928620927240364,2.423417848564491,2.404904020881919,3.656518960547157,3.6218435705312197
821,11.247871686435051,23.88058313923207,1.9729759873349624,2.952926369301723,2.4772433489948535,2.450653006180045,3.754957350929456,3.7108486584619995
822,11.216958618413909,24.00178981052892,1.9776741782562883,2.965372306072964,2.469632676403629,2.434693156443755,3.705773549975725,3.6602187842161378
823,11.013658615327715,23.77207980499956,1.9329585381307508,2.897390042297853,2.466398255409139,2.44048648472888,3.693945717404379,3.6551984505942454
824,11.31118978169976,23.4081092076101,1.9749227627145152,2.9759546276356215,2.4800958267092907,2.434274007555763,3.7646529766352326,3.6928218850019414
825,11.088044370628396,23.595792899137024,1.9466608439830446,2.891776536940778,2.392906181635369,2.3703627785097043,3.632934071125815,3.6034713747415696
826,11.051963005986389,23.83081217598052,1.9581526175676156,2.932531929302528,2.432289789581519,2.3793773626928516,3.6603855233340767,3.57569542036228
827,11.19890192582832,23.2143825705328,1.9480243168406075,2.9198793954262188,2.5007857037947048,2.473924643365601,3.8272938535580963,3.792861552125659
828,11.314106789801542,23.662884150610235,1.9161799097019612,2.837560310937667,2.4197247067368663,2.3924982186647723,3.6543930524554886,3.6163819115805214
829,10.96222705838729,23.244548036361603,1.9067344763110907,2.8269202974940297,2.5157116474591237,2.494677537150371,3.8009890941840863,3.76500630495995
830,11.039464139533086,23.673920264104442,1.9216501035053535,2.8699861670292175,2.410343465212303,2.378002254094312,3.638033723079768,3.593865989312085
831,10.996761900554326,24.265825449891445,1.9150086066920673,2.8633522719754465,2.4827237545937626,2.4628398293641616,3.7620493353278674,3.730286911922558
832,11.055102126191786,23.557694997340434,1.9019892700841026,2.838476945083375,2.4648463952400097,2.4292794702922915,3.7545101228907805,3.705364186124507
833,11.222160364136961,23.972035985476197,1.9263420910808673,2.874601807335888,2.431337870585044,2.402918517357606,3.6723580712000174,3.631865908236834
834,10.892572376549223,23.98841403715995,1.9304614300774263,2.8805460370852267,2.4518213681553984,2.4207449465746187,3.674337807380918,3.6350249655668874
835,10.899253484142292,24.210668978795372,1.8978652041151316,2.81495256857383,2.430649267252535,2.4052678739200712,3.6664348191491682,3.623372377597484
836,11.001470763258883,23.64471793550928,1.9029247728733383,2.8304553852906387,2.3753176386379646,2.349360101084497,3.576601433509659,3.5402204644945288
837,11.213680543540557,23.57306140747549,1.9674219729130134,2.9435193200316268,2.413422138924099,2.3842701608819556,3.6390649668974704,3.588989415834643
838,11.071651303561785,23.528975592215655,1.9121774021651297,2.853388980407881,2.4674567937725373,2.4406402163122745,3.7174146059920923,3.6856093508128303
839,11.089413530489754,24.339580322310095,1.9289997168697626,2.8749195871727244,2.4213582271235894,2.390719881749486,3.624418000598612,3.5826763371319297
840,11.033538493854884,24.55846019846524,1.9222466034137304,2.8644694738445944,2.470101040350896,2.446748817401709,3.6837318704833533,3.6476509159153543
841,11.018317186023987,24.510405057012015,1.981476055216596,2.9595325266805403,2.442746632502701,2.413540534627284,3.665280241444828,3.6242386849156794
842,11.048850150071349,24.215100035122692,1.8951247074485666,2.8254842211022058,2.4547446465120206,2.4197479022076402,3.7361754903745736,3.683086851338978
843,10.619925091254451,23.902817414928293,1.9245171401979302,2.8951645980284435,2.479452726618324,2.4495654053904614,3.7622659942602827,3.717539463986482
844,11.357286662553035,23.660568791826474,1.9417659242214604,2.9052004558812965,2.364297271885654,2.3450527839158175,3.5883087477806983,3.56331566889429
845,11.023787873544302,24.457468096414356,1.898237447268057,2.8304400978012816,2.487449357252626,2.4621246176310754,3.7419876279745488,3.708446436903599
846,10.818603970240362,23.764210365003013,1.9394768658059014,2.893296751598095,2.409526956271548,2.381197348073368,3.632752620657179,3.5951845030088347
847,11.354837430518696,23.911953878071166,1.950268220861682,2.895360164006691,2.4062767363076545,2.3792677015982333,3.6250797761295313,3.59034273220763
848,10.725835952558786,23.46300343243336,1.9127315370549938,2.863281676526148,2.450726884244175,2.416007890177848,3.7215208112277582,3.6706926952961805
849,11.019683900776823,23.899159931461867,1.9506332972796254,2.910423962110021,2.425186807605134,2.4048940403690255,3.6647800652678026,3.629980720770524
850,10.776311161663859,23.66225681373367,1.9182394409406562,2.8602517613852148,2.4557322338949255,2.4090745298799243,3.7301300394344152,3.656357685802416
851,11.382954671895519,23.398277427436977,1.9551306827629436,2.913184837116916,2.4571662346779415,2.438543895495717,3.6847499044588936,3.655443733080793
852,11.117975250378244,23.63236553739915,1.9045571356615565,2.8339725633841693,2.4197436153865772,2.3973522032674532,3.6283885961637012,3.5987748831193955
853,10.970646837298915,23.83386108526744,1.9466349649849028,2.918586269159645,2.5324141891370027,2.4800433286809773,3.8531831732846937,3.7847615947923674
854,11.044785245945059,22.745293412893695,1.9204367840033667,2.8664656217437434,2.3939762392127135,2.3745028009184463,3.6060940570450657,3.5772199113171634
855,11.060638959194922,23.71196760283897,1.9414360714312722,2.904614130151242,2.46712628116562,2.4313322911190576,3.6921965841914037,3.634291076962499
856,11.211062721394613,23.371497367852285,1.9487590356133875,2.9060933330209777,2.487358861828965,2.451895884730787,3.725474182980457,3.6781377687336585
857,10.585918066554097,23.69578451280449,1.9244454735198329,2.861635558029859,2.384945983289613,2.3566461956903644,3.571694026167526,3.5330127398210838
858,10.994538265059578,23.906776464021817,1.9118483196579241,2.8379180542397764,2.4737051931930907,2.4455378916075277,3.722740078943948,3.685642853497312
859,10.79156128431311,24.561049444689196,1.8660615888684275,2.7693565801880538,2.417464859431106,2.393068778312486,3.6633890180281785,3.6245129793516
860,11.101787961252768,23.692329560976354,1.9463836669300818,2.9259215277875055,2.3792789069538176,2.354830008793628,3.568543553005185,3.533920485056009
861,11.06435660221853,23.699453848613416,1.949456646257663,2.9186751754556526,2.416064833344877,2.378443525068121,3.639470727377478,3.583426347585483
862,10.995107128033608,23.97439270897838,1.880571625257202,2.7986765488742336,2.4173031653622283,2.397088075019235,3.6647921382412942,3.6315180098365336
863,11.020456431607098,23.80477853292789,1.8958947550384888,2.8273528793936413,2.3440515662740675,2.3209392570623257,3.551977057926013,3.515222313366539
864,11.153687456160847,23.590031404808016,1.9358843828227157,2.885824700889513,2.437857786988728,2.421289262864407,3.703212394800925,3.681530218234295
865,10.572012243288668,23.907479455508916,1.8893236250481142,2.8328997807975753,2.4169787557052858,2.396752156508623,3.6305273118684216,3.599736210196985
866,10.872408372416631,23.893889068431033,1.9147342197730168,2.843228682682833,2.4828165954687353,2.4596004221522874,3.7689302988557456,3.730659575004586
867,10.630844897578875,24.540636799157447,1.8679565654538646,2.780397477750301,2.4270008991610736,2.41190694686018,3.654603130349381,3.6340391552891944
868,10.837990274534368,24.025114287818997,1.8772606057935568,2.787914443112331,2.387228697248531,2.3556135285142727,3.582524304233569,3.541007390464253
869,10.906404130267473,24.148572294329448,1.8769845272020764,2.78565953170061,2.5251012996163897,2.4894815621765196,3.8552882166279057,3.8018176477776398
870,10.953405088113044,23.988090416055805,1.9027330664823991,2.8457323121722395,2.4013291360135653,2.38428914385028,3.6304072712676034,3.6026742899165116
871,10.738582321141367,24.01814473835446,1.8882470762995214,2.8210169354921253,2.4129673664204443,2.3977861715673576,3.6878592555375462,3.6593565407091564
872,11.3360093360528,23.70805588273106,1.9825172077372641,2.9954967220143804,2.457453262670004,2.4208066845636433,3.708120379788968,3.653305764569802
873,10.859284786439495,23.667553851615878,1.9015132066453144,2.8394859449642302,2.3803595349258644,2.3589565137351984,3.5955781178111623,3.5626680977300005
874,11.06357197937448,24.224582645236072,1.9228758274869302,2.8699559620914297,2.4139189455287307,2.394004673624602,3.641456119503752,3.608983257916557
875,11.233536762454847,23.80723121180286,1.963772999824257,2.9360112509140692,2.4384734205631995,2.4176796416268185,3.6943092375361286,3.6692378204280423
876,11.019145175440505,24.73531630289244,1.9206272276714553,2.8600045487685457,2.4799077846365707,2.4557787483486613,3.7472803077379266,3.7109386526590438
877,10.78916448878844,24.06767488616409,1.9325116935762694,2.9034104747747156,2.454049896726801,2.435407109049149,3.7234110967580683,3.6961586937539037
878,10.938210977780908,23.65582962641557,1.9121060474606024,2.8564672245196183,2.4100319676764252,2.3804286880010084,3.6353290207287934,3.5939564020822137
879,10.9205551791621,23.809180467219218,1.9329610009797387,2.8967029506976836,2.4340764345801307,2.4142712546867737,3.70033524471383,3.6749085238546018
880,10.926188484237205,24.933984512151376,1.9133136889500397,2.8588703732416554,2.411928431047215,2.3855616617117485,3.623802989062818,3.589967455162398
881,10.790603332221696,24.190367756563926,1.9281153532491104,2.8758097523075583,2.436282512159597,2.404810524384171,3.6686562424040443,3.6217079571789443
882,10.492174261525554,24.065403594812544,1.8764735331339344,2.814975927807598,2.4212486073645354,2.3974623738133825,3.6561471909176135,3.6216268510783256
883,10.94040003594112,23.809261918159503,1.89365889041456,2.8241019246458263,2.417136090498092,2.3994545967872942,3.672337011891906,3.64736778602481
884,10.893602660110826,23.823359764641197,1.9018167362943579,2.8567063043295033,2.4068150864563775,2.3753618820325655,3.670453882940314,3.6255905856084807
885,10.811731257780368,24.757310501979145,1.8858859692986853,2.8144215051977692,2.4660965020798775,2.4513185894340555,3.724100222770097,3.701110218102286
886,10.84761201594326,24.361091664959737,1.9199463574258868,2.8536145380094227,2.5732927296106567,2.552862791408522,3.931169557491366,3.8875126241922686
887,10.767354749340305,23.28836740492421,1.9166350621685002,2.8666560077503362,2.42898203395086,2.404190873444864,3.6927765021912284,3.6561563753595077
888,10.737438004730258,23.128749470909064,1.9000403006461823,2.8521036612911783,2.3869302994126893,2.3686732137687363,3.6120443326733054,3.5821281219372736
889,11.052899687308642,23.459717040888144,1.9480037727930546,2.9214781237822556,2.4479718528715986,2.4193240845576596,3.716174432959973,3.6749813622244636
890,11.186050421275317,24.239917503000253,1.9121235430398382,2.8541975243519913,2.3620982254891745,2.3333308590892425,3.5600278935123906,3.518351116784126
891,10.67095864736606,23.622119137827955,1.8445320526638342,2.752425448054558,2.420894724128104,2.40139112784302,3.654250566993508,3.622382362109753
892,10.512247648794434,23.650645023334235,1.8829406477592905,2.825755321985982,2.530297669105931,2.518781160812581,3.8108020529482216,3.7919407340964546
893,10.616476810746885,23.706815182978886,1.8760246243422667,2.797937290270053,2.4094995449499246,2.388145104844153,3.6579387347744694,3.6293525496674524
894,10.825673564881905,23.82532651019889,1.8811265923813365,2.795190582517848,2.416331094736849,2.396777786427401,3.658177708004165,3.6240276488693435
895,10.795091526795122,23.351483868591732,1.8907734110557186,2.8267606442902253,2.4580394161559824,2.4353714678687854,3.6914052097568635,3.6572143934449053
896,10.870835359860465,23.59538122926407,1.8820040026067466,2.8125696399063385,2.3806737378082965,2.356276681253295,3.6069845711532493,3.5682817944279397
897,10.76488642595396,23.513162141723136,1.9063130505688868,2.859520440332199,2.432675332543671,2.4144591316303567,3.67809638916565,3.653374756739265
898,10.6494629649434,23.063863602076594,1.900437005856556,2.8330859765231495,2.3917076613174975,2.3741274899695095,3.616328945978887,3.5942558604717947
899,10.544622887494642,23.060635422480644,1.8798979156272222,2.8023465595616077,2.3803745816289292,2.366167486475454,3.593107885806256,3.575924421235197
900,11.09741531989513,25.281579722398448,1.9351167669019065,2.8779097366184216,2.4322957220378965,2.413667600038063,3.7183870043833323,3.6864103601238916
901,10.652961638650124,23.823226779454448,1.8942751831948499,2.8488905407957854,2.330227979261511,2.314614523439621,3.509327538617988,3.4884836136863813
902,10.886322270321719,23.83112133328411,1.904753805197161,2.8557156121052136,2.433484452422145,2.414128878516534,3.7009548630442315,3.671299031907073
903,10.863426183333653,24.486267875124216,1.8824256739669245,2.8029101426728804,2.4361694986443134,2.4073700281448853,3.7016819673160444,3.6512561201977833
904,10.996173150913272,24.509434524159825,1.9209827284767138,2.8767191750062935,2.4854855765969543,2.466306415100168,3.778202260047623,3.7489698779326193
905,11.155681960181747,24.8068417236308,1.9059676505203893,2.847630946089834,2.4789332891595044,2.4512263843859285,3.7476115453908734,3.7129696731023984
906,10.47397985408705,23.626529104814452,1.8583844698841587,2.7705760872097382,2.371335858479702,2.341627719235624,3.5958356233687834,3.5584054664356435
907,10.71796001771091,23.59119877915662,1.8869558449872164,2.821966605957479,2.383525883646106,2.3639749951045745,3.610606334617911,3.5823436135572915
